source_id,designation,ra,dec,l,b,parallax,phot_g_mean_mag,bp_rp,teff_gspphot,logg_gspphot,distance_gspphot,distance_pc
4044091388634983424,Gaia DR3 4044091388634983424,269.30932948529113,-30.742027065683438,359.7324208551489,-3.0878870440685717,0.15226045112985623,15.288996,2.5267496,4270.037,1.3459,9573.253,9573.253
2135278832714407296,Gaia DR3 2135278832714407296,296.79384863728205,49.98406324161434,83.25101969277047,12.205317259389911,0.09338428950932215,14.554383,1.4628935,4593.618,2.1532,9173.129,9173.129
4252079612417737088,Gaia DR3 4252079612417737088,282.9205163700433,-7.432855211672466,26.33652057531344,-3.435686646974834,0.05732595619066156,14.05463,2.6368036,3769.9072,1.1038,5028.6626,5028.6626
5893312647685270784,Gaia DR3 5893312647685270784,219.66318447761054,-56.16999530763155,317.50156403440707,3.638706726581081,0.2022262194647682,13.415517,2.5525703,4595.457,1.7211,5056.2783,5056.2783
5341333140243098368,Gaia DR3 5341333140243098368,179.39802598979682,-59.53161585872269,296.14576118239137,2.6288045939469873,0.18280526336474248,13.561562,2.3641367,4643.384,1.9062,5010.101,5010.101
6247863022549359360,Gaia DR3 6247863022549359360,237.97147097253165,-19.27699846357589,351.14964347575716,26.252920955903264,0.12642773020593392,14.260196,1.5034695,4969.508,2.1199,9677.812,9677.812
5872210442557353216,Gaia DR3 5872210442557353216,208.67291825023347,-56.77989099750869,311.5513884923227,5.029558217719896,0.10369646409748454,15.921667,1.7373295,4924.0557,2.4536,10761.734,10761.734
1824313339295434112,Gaia DR3 1824313339295434112,294.2681970904007,18.05900018661057,54.140775025613216,-1.4909928643746773,0.27238006111113827,14.388838,2.6307611,4605.6504,1.86,5692.5576,5692.5576
4214447826115583232,Gaia DR3 4214447826115583232,292.14893464750156,-2.2394753738785584,35.183489116100766,-9.286554965431995,0.027821789001150947,13.813399,2.7879019,3537.215,0.3007,11948.252,11948.252
4053007736402077184,Gaia DR3 4053007736402077184,275.30173528767307,-25.967110683082318,6.470490780378132,-5.417718402002004,0.27718664073638405,11.569546,2.68855,3758.2031,0.5749,10596.018,10596.018
4304150971186325120,Gaia DR3 4304150971186325120,299.14269256517616,12.301374208326285,51.47209109500721,-8.43349517972335,0.17060738595912808,13.65823,2.0834265,4686.006,1.9661,5866.4697,5866.4697
5980748350596026240,Gaia DR3 5980748350596026240,258.875431149405,-30.49338352194986,355.10265886446393,4.608343228579091,0.14519206979950303,15.928633,2.512207,4623.196,2.3317,5136.177,5136.177
4314810221042822656,Gaia DR3 4314810221042822656,291.59009617543194,10.713849106348794,46.44859060533468,-2.749317563006547,0.3306407006382458,15.329926,2.3102894,6093.2993,2.2653,9653.435,9653.435
4064923693666012928,Gaia DR3 4064923693666012928,272.9365719156476,-25.794127798358346,5.618892010533143,-3.458850911547331,0.14508648887635703,15.18335,2.248951,4908.8574,2.1197,7190.03,7190.03
4658228311277084544,Gaia DR3 4658228311277084544,77.68260261602722,-69.25144545966528,280.15446204276753,-34.0932191099166,-0.052419608000830356,15.57818,2.2809515,5185.4224,2.418,6149.831,6149.831
5910304672130253056,Gaia DR3 5910304672130253056,261.6582685507249,-62.78406455960542,329.12314445175696,-14.969256127008077,0.0963674137383943,14.670809,1.3648434,4637.405,2.1911,6161.219,6161.219
4039290508625578880,Gaia DR3 4039290508625578880,272.555923452358,-34.6783792319136,357.6048769591197,-7.384803681086784,0.18324864377732425,14.815744,1.8000183,4347.7534,2.0272,7248.2285,7248.2285
5971314029774945920,Gaia DR3 5971314029774945920,252.77373675995457,-37.65165369766175,346.32439189381427,4.283422069067584,0.040942523787162094,14.33032,3.3980818,3635.6367,0.5782,8033.5933,8033.5933
