source_id,designation,ra,dec,l,b,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,teff_gspphot,distance_pc
1971274991131674624,Gaia DR3 1971274991131674624,321.78896538737564,45.04823904050405,89.49246559135682,-4.152187639454351,0.2594569073077369,0.02248727,11.537947,15.244863,1.2701283,7439.727,3854.2045782343307
5939790034947583488,Gaia DR3 5939790034947583488,252.8250576478171,-47.038477665233316,339.1077546308158,-1.7255563976210355,0.31024131285456163,0.02715589,11.424458,15.019826,2.4861383,,3223.297344892268
4064639779153631104,Gaia DR3 4064639779153631104,273.49375539331874,-26.559852385701614,5.182559892090809,-4.26311722757657,0.2610756786314526,0.019934898,13.096415,12.207041,2.4624681,,3830.30700232958
5297811205793482880,Gaia DR3 5297811205793482880,132.67151784137505,-62.878721225042675,279.10006992933944,-11.779003081557766,0.29627011655150015,0.02845505,10.411864,15.806705,0.8937712,5841.124,3375.2982300061694
5275806817022745728,Gaia DR3 5275806817022745728,118.36322527469687,-64.51542575960588,277.08394925353446,-18.014546644281694,0.30561931422163424,0.029953618,10.203085,15.767784,1.1270924,5259.384,3272.0445124577527
5930172950367237632,Gaia DR3 5930172950367237632,250.07713197825535,-55.09565184663302,331.8403944598208,-5.636597875072744,0.23878768932323607,0.021283641,11.219307,14.431976,1.8076515,4420.3223,4187.820581681433
2032567610445328000,Gaia DR3 2032567610445328000,293.51237938139053,29.77834770615894,64.06205622320061,4.799262576431084,0.27514366913951854,0.012105939,22.727991,13.514005,1.3916683,,3634.464871124928
4652212337768596480,Gaia DR3 4652212337768596480,77.64202464201152,-69.61830759425683,280.58893052543675,-34.0209123541913,0.28123866168309436,0.026622055,10.564123,15.799828,0.72980595,6137.187,3555.6989000567105
1976439603405421568,Gaia DR3 1976439603405421568,330.09694046123644,49.03526531775216,96.39951134716235,-4.82139569866938,0.27082639170939193,0.011651257,23.244394,13.564343,1.4719172,,3692.402330837247
1799815979650810112,Gaia DR3 1799815979650810112,328.05391184698163,26.77313929508562,80.56202560127088,-20.99910839300748,0.21687220723920173,0.015194795,14.272796,13.827806,1.2183399,5460.237,4611.010385932202
2190381476416945664,Gaia DR3 2190381476416945664,312.4833286261676,58.13189131711173,95.2496215954276,8.916005037155804,0.21741638095025162,0.01585674,13.711292,14.310345,2.3715525,,4599.469440293996
5232678129835850240,Gaia DR3 5232678129835850240,159.99595998529423,-68.70649082629521,291.429051837326,-8.822964338005644,0.2316604558372891,0.014888468,15.559725,14.251465,1.4484177,4493.6953,4316.6624894426
5306003254640676864,Gaia DR3 5306003254640676864,146.32740686041998,-57.34883776305804,279.84498100505004,-3.0721628306801594,0.21193350985796147,0.016422011,12.905454,14.074108,1.6888218,5571.081,4718.460995952
5868529311968370688,Gaia DR3 5868529311968370688,200.18421383230287,-61.99188754406175,306.36452613727863,0.684433327234944,0.2761844284783103,0.021692239,12.731947,14.955111,1.4614897,,3620.768938747513
5329670826533090560,Gaia DR3 5329670826533090560,132.52924103399656,-46.55032137946349,266.2202764343554,-1.608195290087236,0.32724959001193493,0.024711516,13.242797,15.520946,0.922596,8699.831,3055.771590007277
5958464823311218048,Gaia DR3 5958464823311218048,263.80473643292163,-43.35204999779632,346.63269860279826,-5.83972169277855,0.2380977194031624,0.02210315,10.772118,14.048979,1.9469519,5234.652,4199.956230184362
4168003600264080128,Gaia DR3 4168003600264080128,261.8806707285626,-7.699036719451424,16.038396384909635,14.754363693282778,0.32772519388704674,0.025812581,12.696336,14.739632,2.070634,5112.212,3051.3369696705663
4290887150110522112,Gaia DR3 4290887150110522112,293.7983926845465,4.165851149624465,41.69524695235383,-7.776869834468818,0.2534589925224818,0.018080126,14.018652,14.096025,1.4876127,,3945.4114057969364
4304045521146598784,Gaia DR3 4304045521146598784,299.13444853053346,11.710200726098773,50.9514462909124,-8.724205621971398,0.2561152479257956,0.021824246,11.735353,14.171969,1.5493908,4940.6953,3904.492247528076
5532625726524341376,Gaia DR3 5532625726524341376,117.23345699470353,-42.56242615813654,256.7799901754704,-8.37743024288405,0.26702409397878646,0.012380915,21.567396,13.69672,1.3413744,5597.123,3744.980406447683
5853943190735396864,Gaia DR3 5853943190735396864,211.4182666705087,-63.3146019648003,311.15304149095857,-1.6339405214769769,0.3299742566629309,0.028977737,11.387165,15.510836,1.4930706,8568.691,3030.539443025403
5301618814561873152,Gaia DR3 5301618814561873152,132.34988008840662,-60.66316752641507,277.2243377720497,-10.535893227841223,0.28784046308975547,0.027546631,10.449207,13.737608,0.8288536,6602.702,3474.1467174758413
5612459479112938752,Gaia DR3 5612459479112938752,113.068298901905,-26.900441686774652,241.3411251466478,-3.76337691973505,0.2805101327460134,0.026126076,10.736789,15.668028,1.2303791,7060.5933,3564.9336093874563
5334198409272895232,Gaia DR3 5334198409272895232,173.87841786914274,-61.847430290020405,294.104176730221,-0.2839366445133013,0.2099029036164012,0.01865354,11.252712,14.757178,1.2010021,,4764.107512431109
4050333758481534848,Gaia DR3 4050333758481534848,271.8074403918811,-29.32037982526251,2.0371260042951107,-4.274611225191457,0.32631408099028486,0.026082963,12.510621,13.74003,2.9140205,4257.587,3064.532173926544
5932943960270090240,Gaia DR3 5932943960270090240,243.61155314211916,-53.9635625641224,330.05532742864824,-2.1474402903460583,0.29376525220604455,0.019736873,14.884084,13.914636,1.6937456,4745.898,3404.078571207626
5625111593771336320,Gaia DR3 5625111593771336320,132.3359257766199,-37.63928748572426,259.2238390975431,3.917627336544397,0.3049999925828846,0.022068797,13.820417,15.263804,1.1426201,6444.8906,3278.688604322661
5864988811484504320,Gaia DR3 5864988811484504320,204.0687977013845,-63.79233974871079,307.85815904275375,-1.3502696252533761,0.22722629021368126,0.019451505,11.681682,14.519589,1.2209234,,4400.8992051914865
4314268505404359168,Gaia DR3 4314268505404359168,285.70062651042514,13.371590444540452,46.12653557177561,3.5853400307412673,0.25364741560047077,0.019325146,13.125252,13.835043,2.846426,4597.986,3942.48053989691
2046601879920590976,Gaia DR3 2046601879920590976,293.104250558702,34.78573636830409,68.33172113505603,7.477832712099359,0.2886819143592499,0.020737257,13.92093,14.937972,1.3410912,4910.8955,3464.0202598752035
2922295134026667136,Gaia DR3 2922295134026667136,103.96434962632053,-24.241537711858836,235.20695260348967,-9.879220974940072,0.2447962732170765,0.011682543,20.954023,12.494471,2.0222197,4819.8916,4085.029509878347
3058315820579020672,Gaia DR3 3058315820579020672,108.55278817473923,-6.0384041686936,220.90551105957425,2.28285871023085,0.3273647629129918,0.018482875,17.711788,13.625683,0.29243565,9500.167,3054.696513765544
889198662820548864,Gaia DR3 889198662820548864,103.14157980220766,30.993645511125195,184.90171431204743,13.80167979805479,0.3122724126229415,0.027907578,11.18952,15.18063,0.78880787,6322.9814,3202.3321932298472
5858637658741776000,Gaia DR3 5858637658741776000,197.8744203866752,-65.90438587100707,304.98016625238813,-3.1124441751070364,0.2274949601398741,0.015848044,14.354765,14.120126,2.1666088,4542.7075,4395.701774602633
6042779261884184576,Gaia DR3 6042779261884184576,240.22877111326227,-28.069227032794412,346.134027621597,18.500188173039877,0.22099889130356104,0.020178411,10.952245,13.908215,1.289423,5293.605,4524.909578059438
5246109866960623744,Gaia DR3 5246109866960623744,148.56589968119937,-65.32568995876827,285.78687872821297,-8.535201870040536,0.216056327785692,0.014039649,15.389012,14.137534,1.3292809,4996.426,4628.42264444996
5852386041784870912,Gaia DR3 5852386041784870912,209.1529426645199,-64.06742181862627,309.9840971502979,-2.091666377096476,0.30506897594809,0.022924922,13.307307,15.0824,0.94112206,,3277.9472146986136
5235905711856670336,Gaia DR3 5235905711856670336,176.72305315715496,-67.23409626760092,296.73288656874627,-5.142439790079506,0.251886030875744,0.02454329,10.262929,15.407652,1.0190649,7142.796,3970.049456586588
420387039549001856,Gaia DR3 420387039549001856,1.6823181910588696,54.59222834480641,116.42421820970773,-7.713628339084477,0.32910980187516814,0.03129871,10.515123,15.815217,1.537159,,3038.499595886547
5411177554772788352,Gaia DR3 5411177554772788352,146.99518627012606,-47.15813437305126,273.5995395085189,4.995356389859325,0.20906273916187504,0.017852329,11.71067,14.702681,1.716794,4765.194,4783.253123004912
5861459727121980416,Gaia DR3 5861459727121980416,191.592955576552,-65.99722065656478,302.4159870484176,-3.1305458098639845,0.26382307631467006,0.023627965,11.165712,15.046442,1.8347006,5105.5312,3790.418995824568
5430784905106101376,Gaia DR3 5430784905106101376,140.62746267588008,-38.460886382356044,264.2180124066119,8.233529079292984,0.253950012596774,0.014084699,18.030207,13.440899,1.4295464,4793.483,3937.7828328278774
5952461288038913536,Gaia DR3 5952461288038913536,261.5804230046307,-44.89058238929776,344.4632197273277,-5.33572707230351,0.3023413005886279,0.022875046,13.217079,14.041418,1.6994104,4757.0464,3307.5203356375764
5626774089710443776,Gaia DR3 5626774089710443776,131.64725405326325,-35.03189071221919,256.83578304344957,5.117179193850195,0.2135502047932038,0.012918269,16.530869,13.598457,1.243329,6262.2207,4682.739597315642
5845543162407571840,Gaia DR3 5845543162407571840,202.02142496868183,-67.58638987671557,306.425667836739,-4.963575964220832,0.28802546957927605,0.017128138,16.815924,14.595694,1.5752316,5087.5493,3471.915179795446
2042169508017030528,Gaia DR3 2042169508017030528,283.6927055554557,31.623549897401496,61.94985324199972,13.183367120230528,0.250072117083477,0.013277148,18.834776,14.044321,1.4628973,,3998.846459424296
5337667024873264512,Gaia DR3 5337667024873264512,167.9938664743882,-60.377675849304346,290.9360309887045,0.15672993203923977,0.3146913160404572,0.02186781,14.390619,15.238456,0.8112011,7921.5933,3177.7171756192934
4311619232152418816,Gaia DR3 4311619232152418816,282.58965495620976,10.504920294579748,42.18318636574963,5.00576246023766,0.23738156756893553,0.023696337,10.017649,14.50563,1.7367334,4571.2017,4212.62699644782
509321243726535552,Gaia DR3 509321243726535552,22.211962744719106,59.4291687767549,127.67988687415368,-3.0972719481906186,0.31901698395071504,0.017856965,17.86513,14.363865,0.54851437,9510.624,3134.629346738762
4288929293540137856,Gaia DR3 4288929293540137856,289.86293872649685,2.4575154213954726,38.33030564531989,-5.098248376987179,0.3100477393231852,0.015030093,20.628466,13.727755,1.0309477,7906.027,3225.3097609514502
6057374454150913536,Gaia DR3 6057374454150913536,180.91290465884992,-62.791478604706086,297.5007996191677,-0.42471851953511586,0.31860146533170425,0.026232302,12.145388,15.135669,0.95655346,8730.403,3138.7175164397754
2023381018978381952,Gaia DR3 2023381018978381952,288.23853489616334,24.500199604629362,57.175086107696124,6.498409936412769,0.25768745967686085,0.020305376,12.690602,14.750798,1.793972,4659.6885,3880.6700227244137
4585397249465296000,Gaia DR3 4585397249465296000,277.86903404562406,27.074421537021376,55.560391667657925,16.049971091690473,0.2028387502824014,0.018218191,11.133858,14.588764,1.3898916,,4930.024458382603
5639646209778702080,Gaia DR3 5639646209778702080,128.03135200210286,-33.898402931292935,254.11965833082994,3.433450117149272,0.27443729771650205,0.015635332,17.552382,14.318431,0.5425348,9191.23,3643.819584002082
5600715492338642944,Gaia DR3 5600715492338642944,118.32712282907688,-27.8095880569596,244.4505068070298,-0.15993561713171,0.22113745771466706,0.018092249,12.2227745,14.414426,0.43901348,12577.591,4522.074235339617
6073048713925196416,Gaia DR3 6073048713925196416,186.425001012498,-55.07006062251762,299.22012464387905,7.616089895719889,0.2468865077288497,0.017132292,14.410595,14.030351,1.5001917,,4050.4441056709306
6772510869944092800,Gaia DR3 6772510869944092800,291.72460941671153,-22.0329482606088,16.579816771923817,-17.34929395010156,0.2452527658239757,0.014278968,17.175804,12.661845,1.2635822,,4077.4259839243814
5938676568952677632,Gaia DR3 5938676568952677632,256.1624140432292,-48.52988968798006,339.3297242477883,-4.409152485509502,0.28933302235371483,0.019808143,14.606771,14.087527,1.9646463,,3456.224912956814
567528255416706176,Gaia DR3 567528255416706176,43.82346257379702,78.90856978817187,128.8887073735783,17.496902939591322,0.33241626372184724,0.02423524,13.716236,15.606343,0.87346745,6303.4272,3008.276396598815
5310521113559161856,Gaia DR3 5310521113559161856,141.26573860311558,-54.534926581901104,275.85104286240744,-2.9000733280460125,0.3179924367128426,0.023218665,13.695552,15.252719,0.8707657,8174.5283,3144.728882036374
5836040805054261248,Gaia DR3 5836040805054261248,238.82938636182095,-56.78216300786658,326.149842162138,-2.4417567010851022,0.3278106451569077,0.02867067,11.433659,15.096912,2.0721521,5060.1104,3050.5415695739425
1987604181907309184,Gaia DR3 1987604181907309184,335.2513191288205,48.3783660733269,98.81058754100991,-7.32118863079019,0.3085645680130579,0.021768985,14.174503,14.985698,0.75615025,6435.2812,3240.812794674733
4205979804193730816,Gaia DR3 4205979804193730816,287.8191433242921,-6.149443997037103,29.687890457635785,-7.20077075676578,0.28406309969851024,0.01481732,19.171017,13.180668,2.0782871,4823.8994,3520.3446032284655
2017024433003293312,Gaia DR3 2017024433003293312,354.2025478927594,64.44711336069453,114.99143709100801,2.7320328691306326,0.25231452626089734,0.016765313,15.049794,14.501244,2.510069,,3963.3072848369566
484450806092519808,Gaia DR3 484450806092519808,78.96606243882758,67.77931261478327,144.08218086612337,16.606438387534247,0.2920611016582571,0.02463697,11.854587,15.133937,1.3623438,4808.7227,3423.941066859727
4073721886944985728,Gaia DR3 4073721886944985728,284.32823541961545,-26.121021504607516,9.913342272935639,-12.781726280779468,0.281518230896085,0.019761242,14.245979,13.844271,1.500104,,3552.1678181088155
2093426334920867712,Gaia DR3 2093426334920867712,281.6418785548112,35.72970907336547,65.17049626894679,16.357486877591384,0.3103005638014395,0.019081293,16.26203,15.122057,1.2164917,4648.7607,3222.681866088704
4066668141949744256,Gaia DR3 4066668141949744256,272.8743120835108,-22.68090848680327,8.326849468056688,-1.916484429118788,0.26977766180233326,0.025792094,10.459703,14.573741,2.3135633,4625.963,3706.7561239844326
6073455808105415680,Gaia DR3 6073455808105415680,189.65467145784186,-55.52108036829207,301.1034648366349,7.305151999280323,0.3056957329605499,0.014734097,20.747503,13.533691,1.7433882,5173.148,3271.226556927604
5587904601321103744,Gaia DR3 5587904601321103744,114.2850879067975,-36.293930713792435,250.12988862827484,-7.343126988660258,0.28878704622204826,0.01996783,14.462616,15.171564,1.4635944,,3462.7591960309064
5257909276006344192,Gaia DR3 5257909276006344192,147.09523766783357,-58.07517777547754,280.62729399852014,-3.3648979541073274,0.2682259149253553,0.016837476,15.930292,14.657786,2.001316,5264.0835,3728.200536768755
5869138888122852352,Gaia DR3 5869138888122852352,203.38401847614213,-60.13492090663333,308.15475514656873,2.309234448897241,0.2458780664452284,0.020446844,12.025233,14.561881,2.6551352,4502.736,4067.056547407653
5537405990766105344,Gaia DR3 5537405990766105344,118.27318169317239,-40.29951958895797,255.1910845514662,-6.575626946104929,0.23097741541450612,0.020170163,11.45144,15.155442,1.8221617,5067.6636,4329.4276118096905
2204380149226453888,Gaia DR3 2204380149226453888,329.5953699436848,62.14892386612606,104.15949968358855,5.7617887594785095,0.29454832855591545,0.01617189,18.2136,14.370076,1.8336468,,3395.02860159726
1861969585282194688,Gaia DR3 1861969585282194688,306.0820130073725,31.07200783613143,70.85798017714312,-3.7403036586166136,0.2961999645329625,0.016527075,17.922104,14.373409,2.0999088,4912.686,3376.0976358547655
5251805818244915968,Gaia DR3 5251805818244915968,159.15249274447072,-64.27475374855565,288.9363639195395,-5.130681011424196,0.23536168065479524,0.018921142,12.439084,14.750412,1.7555733,5328.924,4248.779993488826
2090218200509490432,Gaia DR3 2090218200509490432,281.1656574252907,32.40561969370529,61.81695587089912,15.460630528285943,0.26424664960061145,0.010185925,25.942331,13.23831,1.1491785,5601.5005,3784.343156333007
5915335590678677760,Gaia DR3 5915335590678677760,253.38051622998233,-58.300254788949346,330.5285769363942,-9.080367165394112,0.3255873764334659,0.029823255,10.917232,15.229415,0.81748486,5667.1763,3071.3721488657006
1980111525568843264,Gaia DR3 1980111525568843264,330.87478202815254,51.08819855888079,98.03741792876308,-3.4815512602506256,0.27287436257016834,0.0140757,19.386202,13.743364,1.4788742,,3664.6901914167724
5274441979495500544,Gaia DR3 5274441979495500544,121.53160264540193,-66.84424424990279,279.8862547553785,-17.890882229686266,0.2758879014328281,0.012574476,21.94031,14.133599,1.407732,4405.3315,3624.6605770187257
3057203011729729408,Gaia DR3 3057203011729729408,112.75844746512001,-4.571912218137825,221.5644519460681,6.670861361286045,0.29242529668454503,0.01906183,15.340883,14.134,1.3995619,4515.3926,3419.6767904069325
3020810379436594816,Gaia DR3 3020810379436594816,91.28270003340445,-5.699588430911826,212.77511602473683,-12.885627596090691,0.24130079783208186,0.015559379,15.508383,13.090636,2.3263292,4710.6846,4144.205112392075
4482730935334560640,Gaia DR3 4482730935334560640,270.9729962577637,10.28951119062982,36.886587991819475,15.17775574072883,0.2871183372246195,0.01648663,17.415222,13.915117,1.3774767,,3482.8844777603886
1952352430366613120,Gaia DR3 1952352430366613120,326.61246269054953,36.27978720714926,86.21878666042224,-13.08144841934902,0.286422624760439,0.011325241,25.290644,13.335277,1.4412785,,3491.3443057663126
360064631891149824,Gaia DR3 360064631891149824,29.858361841016215,52.81065006918365,133.2299413596513,-8.696202330594321,0.29571095074273207,0.013760918,21.489187,12.3601265,1.647438,4518.373,3381.680649594874
1803676983457480448,Gaia DR3 1803676983457480448,303.7355809282058,14.172465741343316,55.44311265622793,-11.29432820122095,0.23674217439349987,0.012878826,18.38228,13.195855,1.2427864,5485.0254,4224.004457853187
1819979064437231360,Gaia DR3 1819979064437231360,297.61500124377613,16.487929573876993,54.362107044467734,-5.045127999508573,0.31796969936081887,0.028200291,11.275405,15.301053,0.92889786,6566.907,3144.9537550596647
5297637517318039808,Gaia DR3 5297637517318039808,133.50965366809928,-62.893873918421505,279.3537776586335,-11.488500791246581,0.2940407153311634,0.012495086,23.53251,13.695234,1.4634037,,3400.8895634529727
513140844036099840,Gaia DR3 513140844036099840,23.370013332904527,64.58614739985973,127.42486223783152,2.0817766498572565,0.2987724946524585,0.023600738,12.659455,15.233074,1.2806778,9873.488,3347.028317192422
