x,y,flux,a,b,theta,flag
61.41689219234966,0.3772106484089753,3.9825778007507324,0.9374194145202637,0.4844902753829956,-0.017264636233448982,2
664.0700316124419,0.42140736073915325,1.8124184608459473,0.7174569368362427,0.49377843737602234,0.004731680266559124,2
1329.749937565907,0.4527093144054984,1.300092101097107,0.9593520164489746,0.46397125720977783,0.21635933220386505,2
1406.0000391256885,0.3333474495454884,395.3572692871094,0.7071358561515808,0.47140949964523315,0.00013183982810005546,2
1494.7073960288253,0.38149986920629975,1.2817436456680298,0.674228847026825,0.46599647402763367,-0.28528180718421936,2
1814.536837135586,0.3586160362357515,5.294410228729248,0.8801911473274231,0.4791316092014313,-0.028524966910481453,2
1973.7632500177642,0.29289806096746973,1.337599515914917,0.6820626854896545,0.43993663787841797,-0.22535529732704163,2
36.32557607087103,0.798587821593856,1.3112735748291016,0.9054000973701477,0.7732980847358704,-0.20504449307918549,2
112.95691654079246,0.5103583937828515,2.5030245780944824,0.7139955163002014,0.586238443851471,0.06493090093135834,2
214.04518398930344,1.0596978296775938,2.053229808807373,0.7380633354187012,0.7002950310707092,-0.7200061678886414,2
851.7352396520195,0.8668135468288479,4.769996643066406,0.8381017446517944,0.7129260897636414,0.209026500582695,2
1272.0489697088492,1.0983582067530162,2.01641583442688,0.7371750473976135,0.7264344692230225,0.45002326369285583,2
1559.7112040383322,0.5327266559668434,3.6142332553863525,0.8348141312599182,0.6168737411499023,-0.10450535267591476,2
1565.6688381029994,0.38169890225496583,20.45649528503418,0.8628069162368774,0.5177549719810486,-0.02553332783281803,2
415.5614299855995,0.9105522493282513,4.863236904144287,1.715074062347412,0.6518253087997437,-0.36914780735969543,2
461.9509445245237,1.8365110352671021,2.83196759223938,0.829879879951477,0.7156632542610168,1.051314353942871,2
486.0700885850479,2.1040853167966347,5.105502605438232,0.7194895148277283,0.7107836604118347,0.5759749412536621,0
756.3061092318443,1.1300677728177078,7.825545310974121,1.5201313495635986,0.7938875555992126,-0.22158539295196533,2
813.9411639061778,1.6163273019313678,2.708893060684204,0.883093535900116,0.7061925530433655,1.4200690984725952,2
958.0939993202684,0.7536568151246869,6.594082832336426,0.8014510869979858,0.7543366551399231,-0.42098134756088257,2
1167.7214908727917,1.7688278583184522,1.6717349290847778,0.7320446968078613,0.6487491130828857,-0.9290279150009155,0
1246.4277637866949,1.9813978228017408,1.1041704416275024,0.7934098243713379,0.49333178997039795,1.5104230642318726,0
1318.2296753881365,1.314010765673007,10.073787689208984,0.863952100276947,0.8436140418052673,-0.8759571313858032,2
1346.8728226221092,2.30922928170678,1.5586352348327637,0.6941874623298645,0.6308376789093018,-0.45062628388404846,0
1862.2756066257205,0.885252933835597,24.384267807006836,1.4336457252502441,0.7378139495849609,-0.11661072075366974,2
2038.0029773243864,2.0303246691302093,2.90358567237854,0.7023255228996277,0.6934098601341248,-0.2046690136194229,2
572.4323226887772,2.7112256033801017,2.4967432022094727,1.3312939405441284,0.5969319939613342,-0.6021562814712524,0
765.7043263798398,2.142425438189111,7.870802879333496,1.5749703645706177,0.7960748672485352,-0.14029264450073242,0
918.410581102636,2.264107768442429,4.972589015960693,0.9217740297317505,0.8223221302032471,-0.6990143656730652,0
1060.3334163130464,0.9843271941351958,3.101033926010132,2.149914026260376,0.9433212280273438,-0.04502445086836815,2
1103.759135335448,1.7086405658812909,39.14845657348633,1.0670958757400513,0.8854995965957642,-0.16074484586715698,2
1236.043100547398,3.0088795646464312,3.657541036605835,0.733310878276825,0.7161016464233398,-0.8908044099807739,0
1819.2361316716263,2.679708426274745,9.676461219787598,0.8660668730735779,0.8453687429428101,1.4923189878463745,0
1869.8670703667062,3.00213602376567,1.9575245380401611,0.7368082404136658,0.7211781144142151,-1.199093222618103,0
1901.7177519674447,2.1975363016799476,34.73488998413086,0.923884391784668,0.8457452654838562,-0.9184333086013794,2
1968.8367801147142,2.7693278267366845,1.096116065979004,0.6941279172897339,0.5506117939949036,0.8464375138282776,0
228.57411984082336,0.5018647103365779,46.085174560546875,1.5543218851089478,0.7423896789550781,-0.14186005294322968,2
269.0863988399412,3.4390477523695937,10.545421600341797,0.8648688197135925,0.81671142578125,-1.4067580699920654,0
378.33663172875936,2.7336724618196193,13.632137298583984,0.9136055111885071,0.8758805394172668,-1.429141640663147,0
997.8468182912968,2.1621441642066475,4.228533744812012,1.626801609992981,0.8997080326080322,-0.7334194779396057,2
1807.6993312099055,3.7708449041506698,3.0095713138580322,0.8351561427116394,0.6956782341003418,-0.8443692922592163,0
22.324069995018434,4.155506222073222,4.684479236602783,1.1809133291244507,0.7612838745117188,1.0622855424880981,0
148.23048876343478,4.7957327583679605,2.831691265106201,0.7812633514404297,0.7442663311958313,0.97598797082901,0
197.45232642903397,4.39891574238295,5.484991550445557,1.6854398250579834,1.048536777496338,-0.5772727131843567,0
589.9387544420119,4.890624001866122,1.9082623720169067,0.7200769782066345,0.7052212357521057,0.6633669137954712,0
855.9143041811494,5.061198452576807,2.8379242420196533,0.7277941703796387,0.721828281879425,-1.3838120698928833,0
913.1352759114824,5.147470639213484,0.8707615733146667,0.7155812978744507,0.5522587895393372,0.8327202796936035,0
940.0604087069768,1.8587025887064836,10.638595581054688,3.2849507331848145,1.4558234214782715,-0.005906229373067617,2
1088.2662748223818,4.796514712467632,1.6978901624679565,0.754041314125061,0.6463711857795715,0.8694168329238892,0
1495.5580159372514,5.0726396479718385,1.1415297985076904,0.7299004197120667,0.4966124892234802,-1.5648267269134521,0
1512.9963310101477,5.05355469075466,0.8703544735908508,0.6018163561820984,0.5735123157501221,1.5648895502090454,0
333.09711805152455,5.964567464837229,5.4525651931762695,0.7202102541923523,0.7148934006690979,-1.3865658044815063,0
842.8602879943953,5.989226908186306,1.505344033241272,0.8303560614585876,0.6278861165046692,-0.8295716643333435,0
1004.1202316873749,5.590636280457607,3.6822052001953125,0.9116683602333069,0.7809264063835144,1.4083219766616821,0
1591.3535521800982,6.139567454995012,2.507946729660034,0.8670822978019714,0.7083975672721863,0.26183080673217773,0
1947.2028048334923,5.430186381254619,3.9225220680236816,0.8835158348083496,0.8270635008811951,1.0730642080307007,0
159.1692088319445,1.8395438724494095,2.685319662094116,1.6435925960540771,0.5898593068122864,1.3566327095031738,3
160.21369773842198,7.075939115089358,4.232158184051514,0.7769822478294373,0.7039077281951904,-0.09339071065187454,1
214.75088447694768,6.868181182750552,2.881420135498047,0.7815554738044739,0.6996623277664185,-0.04140733554959297,0
446.8848106097841,6.4067830490841775,2.706573009490967,0.7967179417610168,0.6571862101554871,1.201987624168396,0
739.9833237923001,4.01955069033093,1.127874732017517,0.5799406170845032,0.5445393919944763,1.5626063346862793,1
799.0558134059407,6.730778166401029,1.3417203426361084,1.254699945449829,0.7510330080986023,-0.7675828337669373,0
886.866395472516,5.35156076665589,49.532569885253906,0.9146997928619385,0.8572912812232971,-1.3385847806930542,0
1387.2213285312337,6.800713966328556,1.1924721002578735,0.7044506072998047,0.5486645698547363,-0.7412964701652527,0
1548.0218470015602,6.496902298455817,1.4104857444763184,0.7515671849250793,0.6652717590332031,1.5346335172653198,0
1765.490517708715,6.052852922546376,6.947428226470947,0.8765855431556702,0.8289187550544739,0.3188987970352173,0
40.32808128369941,8.078983854486129,1.7552039623260498,0.7005873918533325,0.621757447719574,1.3813307285308838,0
233.5653075777141,7.659656533718739,8.692192077636719,1.120589017868042,0.8764484524726868,1.5014773607254028,0
507.0567486874626,3.194937047780926,2.493150234222412,0.9176918268203735,0.7447521686553955,-1.503341794013977,1
509.7503704457193,7.0850315766038285,13.720808982849121,0.8438703417778015,0.8246350884437561,0.5927422046661377,1
847.9204909450872,7.793792209640024,1.2522629499435425,1.0672634840011597,0.6561036705970764,1.1640626192092896,1
922.2015561440448,7.800305554998959,1.4620145559310913,0.7630664110183716,0.6562483906745911,0.7574173212051392,0
1134.958574518298,6.685908688374244,2.1449408531188965,0.8241304755210876,0.7087177038192749,1.5450284481048584,1
1138.848566013378,7.576994405452652,3.50337290763855,1.0574443340301514,0.8140851259231567,-0.593400776386261,1
1159.7378363678608,8.117038565523696,2.08123779296875,0.923849880695343,0.6920421123504639,-0.28986984491348267,0
1809.7340297737721,7.981923038824144,1.1632208824157715,0.709238588809967,0.6339684128761292,-1.497875690460205,0
77.78697888595923,8.409435697128368,3.563926935195923,0.8616458773612976,0.7585366368293762,-1.3650332689285278,0
134.01126233741644,6.874544999571787,10.111653327941895,1.5838834047317505,0.9220975041389465,-1.4401665925979614,0
239.32052412570403,5.322746124308172,1.6045225858688354,1.4739543199539185,0.7955781817436218,0.4879310131072998,1
238.73022453220824,8.35526363053288,1.435093641281128,2.2212977409362793,0.6372869610786438,1.0722140073776245,1
